ItemName,Brand,Category,StockQty,ArrivalDate,ExpiryDate,DaysUntilExpiry,DailySaleAvg,SpoilageChance,SuggestedAction,StoreLocation,IsSpoiled,OnPromotion,TemperatureSensitive,StoreID,Zone,TemperatureSupport,DistanceToNearestStore,AvgDailySaleInNearbyStores,InventoryDays,TransferOpportunity,WasteRisk,AvgDaysToExpiry,DemandNearbtMatch,InventoryTurnOverProxy,SpoilageRate,DemandGapScore,TransferPriorityScore,RescuableUnits,WasteSavedProxy,RecommendedAction
Fish Fillet 300g,FreshCatch,Meat,206,2025-06-18,2025-06-29,1.0,17.1,1.0,donate,Bangalore,True,No,True,Bangalore_83,Unassigned ,No supported,10.8,16.85225458122838,12.046783625730994,False,True,2.074,False,0.08300970873786409,True,-0.24774541877162193,-0.020995374472171348,188.9,188.9,Discount
Multigrain Cookies,Sunfeast,Bakery,224,2025-06-18,2025-06-29,1.0,9.0,1.0,donate,Kanpur,True,No,False,Kanpur_134,Unassigned ,No supported,7.6,8.20189107263788,24.88888888888889,False,True,2.074,False,0.04017857142857143,True,-0.7981089273621205,-0.0928033636467582,215.0,215.0,Discount
Amul Milk 500ml,Amul,Dairy,185,2025-06-12,2025-06-23,0.5,8.9,1.0,donate,Bangalore,False,No,True,Bangalore_84,Unassigned ,No supported,11.8,10.202690607477072,20.786516853932582,True,True,2.074,True,0.04810810810810811,False,1.3026906074770714,0.1017727037091462,176.1,176.1,Discount
Kurkure Masala,PepsiCo,Snacks,283,2025-06-12,2025-06-15,0.5,12.9,1.0,donate,Chennai,True,No,False,Chennai_97,Unassigned ,No supported,4.0,14.248520669248043,21.93798449612403,True,True,2.074,True,0.04558303886925795,True,1.3485206692480425,0.2697041338496085,270.1,270.1,Discount
Bingo Mad Angles,ITC,Snacks,63,2025-06-25,2025-07-02,4.0,14.9,0.21,none,Mumbai,False,No,False,Mumbai_48,West,False,6.6,16.08396551099308,4.228187919463087,True,True,2.074,True,0.2365079365079365,False,1.1839655109930813,0.1557849356569844,48.1,48.1,Monitor
Chicken Breast 500g,Godrej,Meat,47,2025-06-19,2025-06-25,0.5,10.3,1.0,donate,Delhi,False,Yes,True,Delhi_111,North,True,7.2,10.302097307262024,4.563106796116505,True,True,2.074,True,0.21914893617021278,False,0.0020973072620229516,0.00025576917829548193,36.7,36.7,Discount
Bingo Mad Angles,ITC,Snacks,63,2025-06-25,2025-07-02,4.0,14.9,0.21,none,Mumbai,False,No,False,Mumbai_49,West,False,5.0,12.440804004244828,4.228187919463087,False,True,2.074,False,0.2365079365079365,False,-2.459195995755172,-0.40986599929252865,48.1,48.1,Monitor
Bingo Mad Angles,ITC,Snacks,63,2025-06-25,2025-07-02,4.0,14.9,0.21,none,Mumbai,False,No,False,Mumbai_50,West,False,8.8,13.392068607308442,4.228187919463087,False,True,2.074,False,0.2365079365079365,False,-1.5079313926915585,-0.15387055027464883,48.1,48.1,Monitor
Brown Bun Pack,Harvest Gold,Bakery,42,2025-06-14,2025-06-17,0.5,24.3,0.69,monitor,Kanpur,False,Yes,False,Kanpur_135,Unassigned ,No supported,10.9,21.727267415673353,1.728395061728395,False,True,2.074,False,0.5785714285714286,False,-2.5727325843266478,-0.21619601548963427,17.7,17.7,Discount
Bingo Mad Angles,ITC,Snacks,289,2025-06-27,2025-07-07,9.0,13.2,0.49,none,Kanpur,False,No,False,Kanpur_136,Unassigned ,No supported,7.3,12.679821212486994,21.893939393939394,False,True,2.074,False,0.045674740484429065,False,-0.5201787875130055,-0.06267214307385607,275.8,275.8,Monitor
Nestlé Yogurt 150g,Nestlé,Dairy,262,2025-06-16,2025-06-20,0.5,2.0,1.0,donate,Delhi,True,No,True,Delhi_112,North,True,5.8,1.9701492892774155,131.0,False,True,2.074,False,0.007633587786259542,True,-0.029850710722584495,-0.004389810400380073,260.0,260.0,Discount
Brown Bun Pack,Harvest Gold,Bakery,90,2025-06-26,2025-07-08,10.0,22.4,0.08,none,Chennai,False,Yes,False,Chennai_98,Unassigned ,No supported,12.3,23.723111916588703,4.017857142857143,False,False,2.074,True,0.24888888888888888,False,1.3231119165887044,0.0,67.6,0.0,Monitor
Mutton Mince 250g,Godrej,Meat,271,2025-06-22,2025-07-04,6.0,8.9,1.0,donate,Delhi,False,No,True,Delhi_113,North,True,14.3,7.22778967542782,30.44943820224719,False,True,2.074,False,0.03284132841328413,False,-1.6722103245721804,-0.10929479245569806,262.1,262.1,Monitor
Brown Bun Pack,Harvest Gold,Bakery,39,2025-06-19,2025-06-30,2.0,10.3,0.38,none,Chennai,False,No,False,Chennai_99,Unassigned ,No supported,13.4,9.846202970021164,3.786407766990291,False,True,2.074,False,0.2641025641025641,False,-0.453797029978837,-0.03151368263741924,28.7,28.7,Monitor
Spinach Bunch,Local Farmer,Produce,268,2025-06-16,2025-06-24,0.5,4.9,1.0,donate,Delhi,False,Yes,True,Delhi_114,North,True,9.5,4.767143387631463,54.69387755102041,False,True,2.074,False,0.01828358208955224,False,-0.13285661236853752,-0.012653010701765478,263.1,263.1,Discount
Mutton Mince 250g,Godrej,Meat,295,2025-06-26,2025-07-03,5.0,24.6,0.48,none,Bangalore,False,No,True,Bangalore_85,Unassigned ,No supported,12.6,23.413876940877316,11.991869918699186,False,True,2.074,False,0.08338983050847458,False,-1.1861230591226857,-0.08721493081784454,270.4,270.4,Monitor
Amul Milk 500ml,Amul,Dairy,11,2025-06-16,2025-06-28,0.5,14.1,0.31,none,Chennai,False,Yes,True,Chennai_100,Unassigned ,No supported,11.6,15.174510410176719,0.7801418439716312,True,True,2.074,True,1.2818181818181817,False,1.0745104101767193,0.08527860398227931,0.0,0.0,Discount
Amul Milk 500ml,Amul,Dairy,11,2025-06-16,2025-06-28,0.5,14.1,0.31,none,Chennai,False,Yes,True,Chennai_101,Unassigned ,No supported,7.5,12.067135158150975,0.7801418439716312,False,True,2.074,False,1.2818181818181817,False,-2.0328648418490243,-0.23916056962929697,0.0,0.0,Discount
Banana 6pcs,Local Farmer,Produce,154,2025-06-14,2025-06-21,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_51,West,False,8.5,6.453984277672255,27.5,True,True,2.074,True,0.03636363636363636,True,0.8539842776722555,0.08989308186023742,148.4,148.4,Discount
Kurkure Masala,PepsiCo,Snacks,148,2025-06-12,2025-06-19,0.5,0.6,1.0,donate,Delhi,True,No,False,Delhi_115,North,True,11.7,0.6450992947629896,246.66666666666669,True,True,2.074,True,0.004054054054054054,True,0.04509929476298957,0.003551125571888943,147.4,147.4,Discount
Tomato 1kg,Local Farmer,Produce,204,2025-06-18,2025-06-21,0.5,9.7,1.0,donate,Kanpur,False,Yes,True,Kanpur_137,Unassigned ,No supported,10.5,8.236992950766934,21.030927835051546,False,True,2.074,False,0.047549019607843135,False,-1.463007049233065,-0.12721800428113608,194.3,194.3,Discount
Nestlé Yogurt 150g,Nestlé,Dairy,262,2025-06-16,2025-06-20,0.5,2.0,1.0,donate,Delhi,True,No,True,Delhi_116,North,True,5.6,1.646924882754377,131.0,False,True,2.074,False,0.007633587786259542,True,-0.353075117245623,-0.05349622988570046,260.0,260.0,Discount
Nestlé Yogurt 150g,Nestlé,Dairy,217,2025-06-16,2025-06-24,0.5,2.8,1.0,donate,Delhi,False,No,True,Delhi_117,North,True,2.9,2.766038076926375,77.5,False,True,2.074,False,0.012903225806451613,False,-0.03396192307362478,-0.008708185403493532,214.2,214.2,Discount
Amul Milk 500ml,Amul,Dairy,185,2025-06-12,2025-06-23,0.5,8.9,1.0,donate,Bangalore,False,No,True,Bangalore_86,Unassigned ,No supported,12.4,8.566405803315137,20.786516853932582,False,True,2.074,False,0.04810810810810811,False,-0.3335941966848637,-0.02489508930484057,176.1,176.1,Discount
White Bread,Harvest Gold,Bakery,261,2025-06-25,2025-07-04,6.0,20.0,0.43,none,Bangalore,False,No,False,Bangalore_87,Unassigned ,No supported,5.6,17.582836787670487,13.05,False,True,2.074,False,0.07662835249042145,False,-2.4171632123295126,-0.3662368503529565,241.0,241.0,Monitor
Bingo Mad Angles,ITC,Snacks,26,2025-06-15,2025-06-24,0.5,13.7,0.76,discount,Kanpur,False,No,False,Kanpur_138,Unassigned ,No supported,14.7,11.042663657901128,1.8978102189781023,False,True,2.074,False,0.5269230769230769,False,-2.657336342098871,-0.16925709185343127,12.3,12.3,Discount
Bingo Mad Angles,ITC,Snacks,60,2025-06-22,2025-07-03,5.0,21.6,0.11,none,Delhi,False,Yes,False,Delhi_118,North,True,14.0,18.395498379887393,2.7777777777777777,False,False,2.074,False,0.36000000000000004,False,-3.204501620112609,-0.0,38.4,0.0,Monitor
Fish Fillet 300g,FreshCatch,Meat,37,2025-06-15,2025-06-18,0.5,4.2,1.0,donate,Mumbai,True,Yes,True,Mumbai_52,West,False,11.0,4.746548124694665,8.809523809523808,True,True,2.074,True,0.11351351351351352,True,0.5465481246946648,0.045545677057888735,32.8,32.8,Discount
Spinach Bunch,Local Farmer,Produce,253,2025-06-12,2025-06-15,0.5,12.6,1.0,donate,Kanpur,True,Yes,True,Kanpur_139,Unassigned ,No supported,4.1,13.833024804094496,20.07936507936508,True,True,2.074,True,0.04980237154150197,True,1.2330248040944962,0.2417695694302934,240.4,240.4,Discount
Lays Chips 100g,PepsiCo,Snacks,144,2025-06-14,2025-06-24,0.5,13.6,1.0,donate,Chennai,True,No,False,Chennai_102,Unassigned ,No supported,14.5,11.540131239703841,10.588235294117647,False,True,2.074,False,0.09444444444444444,True,-2.0598687602961583,-0.1328947587287844,130.4,130.4,Discount
Mother Dairy Butter 100g,Mother Dairy,Dairy,38,2025-06-18,2025-06-28,0.5,12.7,1.0,donate,Bangalore,True,No,True,Bangalore_88,Unassigned ,No supported,13.5,10.299338572123386,2.9921259842519685,False,True,2.074,False,0.33421052631578946,True,-2.4006614278766136,-0.16556285709493887,25.3,25.3,Discount
Bingo Mad Angles,ITC,Snacks,289,2025-06-27,2025-07-07,9.0,13.2,0.49,none,Kanpur,False,No,False,Kanpur_140,Unassigned ,No supported,2.5,14.67100424644981,21.893939393939394,True,True,2.074,True,0.045674740484429065,False,1.4710042464498105,0.42028692755708874,275.8,275.8,Monitor
White Bread,Harvest Gold,Bakery,261,2025-06-25,2025-07-04,6.0,20.0,0.43,none,Bangalore,False,No,False,Bangalore_89,Unassigned ,No supported,7.3,22.07303851906876,13.05,True,True,2.074,True,0.07662835249042145,False,2.07303851906876,0.2497636769962361,241.0,241.0,Monitor
Brown Bun Pack,Harvest Gold,Bakery,247,2025-06-25,2025-07-03,5.0,10.0,0.99,donate,Chennai,False,No,False,Chennai_103,Unassigned ,No supported,4.3,9.7422248002142,24.7,False,True,2.074,False,0.04048582995951417,False,-0.2577751997858009,-0.048636830148264316,237.0,237.0,Monitor
Spinach Bunch,Local Farmer,Produce,145,2025-06-15,2025-06-22,0.5,15.8,1.0,donate,Kanpur,True,No,True,Kanpur_141,Unassigned ,No supported,10.4,17.248218503440253,9.177215189873417,True,True,2.074,True,0.10896551724137932,True,1.448218503440252,0.12703671082809226,129.2,129.2,Discount
Brown Bun Pack,Harvest Gold,Bakery,247,2025-06-25,2025-07-03,5.0,10.0,0.99,donate,Chennai,False,No,False,Chennai_104,Unassigned ,No supported,7.5,10.241206530629285,24.7,True,True,2.074,True,0.04048582995951417,False,0.24120653062928454,0.028377238897562888,237.0,237.0,Monitor
Kurkure Masala,PepsiCo,Snacks,224,2025-06-24,2025-07-06,8.0,3.6,1.0,donate,Bangalore,True,Yes,False,Bangalore_90,Unassigned ,No supported,7.0,3.4152974304333354,62.22222222222222,False,True,2.074,False,0.016071428571428573,True,-0.18470256956666464,-0.02308782119583308,220.4,220.4,Donate
Brown Bun Pack,Harvest Gold,Bakery,222,2025-06-18,2025-06-22,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_53,West,False,10.0,24.167893888097396,9.487179487179487,True,True,2.074,True,0.1054054054054054,True,0.7678938880973973,0.06980853528158158,198.6,198.6,Discount
Brown Bun Pack,Harvest Gold,Bakery,39,2025-06-19,2025-06-30,2.0,10.3,0.38,none,Chennai,False,No,False,Chennai_105,Unassigned ,No supported,3.3,8.423097028665678,3.786407766990291,False,True,2.074,False,0.2641025641025641,False,-1.8769029713343226,-0.43648906310100527,28.7,28.7,Monitor
Brown Bun Pack,Harvest Gold,Bakery,222,2025-06-18,2025-06-22,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_54,West,False,14.6,21.966568407434202,9.487179487179487,False,True,2.074,False,0.1054054054054054,True,-1.433431592565796,-0.0918866405490895,198.6,198.6,Discount
Kurkure Masala,PepsiCo,Snacks,283,2025-06-12,2025-06-15,0.5,12.9,1.0,donate,Chennai,True,No,False,Chennai_106,Unassigned ,No supported,3.5,11.88427412278119,21.93798449612403,False,True,2.074,False,0.04558303886925795,True,-1.0157258772188111,-0.22571686160418025,270.1,270.1,Discount
Amul Milk 500ml,Amul,Dairy,12,2025-06-26,2025-06-30,2.0,4.6,0.26,none,Chennai,False,No,True,Chennai_107,Unassigned ,No supported,14.0,4.976973227179308,2.608695652173913,True,True,2.074,True,0.3833333333333333,False,0.3769732271793087,0.02513154847862058,7.4,7.4,Monitor
Mother Dairy Butter 100g,Mother Dairy,Dairy,220,2025-06-19,2025-06-23,0.5,13.7,1.0,donate,Kanpur,False,No,True,Kanpur_142,Unassigned ,No supported,7.5,13.652995302782406,16.058394160583944,False,True,2.074,False,0.06227272727272727,False,-0.04700469721759326,-0.005529964378540384,206.3,206.3,Discount
Bingo Mad Angles,ITC,Snacks,92,2025-06-20,2025-06-28,0.5,12.1,1.0,donate,Chennai,False,No,False,Chennai_108,Unassigned ,No supported,13.8,14.239816358187642,7.603305785123967,True,True,2.074,True,0.13152173913043477,False,2.139816358187643,0.14458218636402992,79.9,79.9,Discount
Bingo Mad Angles,ITC,Snacks,92,2025-06-20,2025-06-28,0.5,12.1,1.0,donate,Chennai,False,No,False,Chennai_109,Unassigned ,No supported,8.1,11.41120944035918,7.603305785123967,False,True,2.074,False,0.13152173913043477,False,-0.6887905596408199,-0.0756912702902,79.9,79.9,Discount
Bingo Mad Angles,ITC,Snacks,26,2025-06-15,2025-06-24,0.5,13.7,0.76,discount,Kanpur,False,No,False,Kanpur_143,Unassigned ,No supported,9.5,16.386089794477606,1.8978102189781023,True,True,2.074,True,0.5269230769230769,False,2.6860897944776063,0.25581807566453396,12.3,12.3,Discount
Fish Fillet 300g,FreshCatch,Meat,206,2025-06-18,2025-06-29,1.0,17.1,1.0,donate,Bangalore,True,No,True,Bangalore_91,Unassigned ,No supported,10.3,18.870089024982782,12.046783625730994,True,True,2.074,True,0.08300970873786409,True,1.7700890249827808,0.15664504645865315,188.9,188.9,Discount
Amul Milk 500ml,Amul,Dairy,185,2025-06-12,2025-06-23,0.5,8.9,1.0,donate,Bangalore,False,No,True,Bangalore_92,Unassigned ,No supported,9.9,9.089118015851694,20.786516853932582,True,True,2.074,True,0.04810810810810811,False,0.18911801585169385,0.017350276683641638,176.1,176.1,Discount
Spinach Bunch,Local Farmer,Produce,115,2025-06-16,2025-06-23,0.5,22.4,1.0,donate,Kanpur,True,Yes,True,Kanpur_144,Unassigned ,No supported,2.8,21.073792299675194,5.133928571428572,False,True,2.074,False,0.19478260869565217,True,-1.3262077003248045,-0.3490020264012644,92.6,92.6,Discount
Chicken Breast 500g,Godrej,Meat,47,2025-06-19,2025-06-25,0.5,10.3,1.0,donate,Delhi,False,Yes,True,Delhi_119,North,True,2.2,9.601335914256032,4.563106796116505,False,True,2.074,False,0.21914893617021278,False,-0.6986640857439692,-0.21833252679499038,36.7,36.7,Discount
Fish Fillet 300g,FreshCatch,Meat,37,2025-06-15,2025-06-18,0.5,4.2,1.0,donate,Mumbai,True,Yes,True,Mumbai_55,West,False,5.2,4.39142944053127,8.809523809523808,True,True,2.074,True,0.11351351351351352,True,0.19142944053126953,0.03087571621472089,32.8,32.8,Discount
Nestlé Yogurt 150g,Nestlé,Dairy,217,2025-06-16,2025-06-24,0.5,2.8,1.0,donate,Delhi,False,No,True,Delhi_120,North,True,13.2,2.3026901275143974,77.5,False,True,2.074,False,0.012903225806451613,False,-0.49730987248560243,-0.035021822006028346,214.2,214.2,Discount
Bingo Mad Angles,ITC,Snacks,92,2025-06-20,2025-06-28,0.5,12.1,1.0,donate,Chennai,False,No,False,Chennai_110,Unassigned ,No supported,3.1,10.508786293252117,7.603305785123967,False,True,2.074,False,0.13152173913043477,False,-1.591213706747883,-0.3881009040848496,79.9,79.9,Discount
Spinach Bunch,Local Farmer,Produce,253,2025-06-12,2025-06-15,0.5,12.6,1.0,donate,Kanpur,True,Yes,True,Kanpur_145,Unassigned ,No supported,5.3,13.234473319126645,20.07936507936508,True,True,2.074,True,0.04980237154150197,True,0.634473319126645,0.10071005065502302,240.4,240.4,Discount
Kurkure Masala,PepsiCo,Snacks,148,2025-06-12,2025-06-19,0.5,0.6,1.0,donate,Delhi,True,No,False,Delhi_121,North,True,10.3,0.5720589443969031,246.66666666666669,False,True,2.074,False,0.004054054054054054,True,-0.027941055603096898,-0.002472659787884681,147.4,147.4,Discount
Banana 6pcs,Local Farmer,Produce,154,2025-06-14,2025-06-21,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_56,West,False,13.6,5.539929788588992,27.5,False,True,2.074,False,0.03636363636363636,True,-0.060070211411007435,-0.004114398041849824,148.4,148.4,Discount
Bingo Mad Angles,ITC,Snacks,63,2025-06-25,2025-07-02,4.0,14.9,0.21,none,Mumbai,False,No,False,Mumbai_57,West,False,8.7,15.046790809543902,4.228187919463087,True,True,2.074,True,0.2365079365079365,False,0.14679080954390145,0.01513307314885582,48.1,48.1,Monitor
Multigrain Cookies,Sunfeast,Bakery,60,2025-06-25,2025-06-30,2.0,10.4,0.58,monitor,Kanpur,False,No,False,Kanpur_146,Unassigned ,No supported,3.1,11.462173897979266,5.769230769230769,True,True,2.074,True,0.17333333333333334,False,1.0621738979792656,0.25906680438518676,49.6,49.6,Monitor
Nestlé Yogurt 150g,Nestlé,Dairy,201,2025-06-23,2025-06-26,0.5,20.1,1.0,donate,Mumbai,False,Yes,True,Mumbai_58,West,False,14.5,21.756714995396386,10.0,True,True,2.074,True,0.1,False,1.656714995396385,0.10688483841266999,180.9,180.9,Discount
Mother Dairy Butter 100g,Mother Dairy,Dairy,220,2025-06-19,2025-06-23,0.5,13.7,1.0,donate,Kanpur,False,No,True,Kanpur_147,Unassigned ,No supported,4.3,14.022780267466052,16.058394160583944,True,True,2.074,True,0.06227272727272727,False,0.3227802674660527,0.06090193725774579,206.3,206.3,Discount
Brown Bun Pack,Harvest Gold,Bakery,222,2025-06-18,2025-06-22,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_59,West,False,14.7,20.777600100301687,9.487179487179487,False,True,2.074,False,0.1054054054054054,True,-2.622399899698312,-0.16703184074511543,198.6,198.6,Discount
Spinach Bunch,Local Farmer,Produce,253,2025-06-12,2025-06-15,0.5,12.6,1.0,donate,Kanpur,True,Yes,True,Kanpur_148,Unassigned ,No supported,9.6,12.877247858264997,20.07936507936508,True,True,2.074,True,0.04980237154150197,True,0.27724785826499776,0.026155458326886583,240.4,240.4,Discount
Brown Bun Pack,Harvest Gold,Bakery,39,2025-06-19,2025-06-30,2.0,10.3,0.38,none,Chennai,False,No,False,Chennai_111,Unassigned ,No supported,4.8,9.467705753086133,3.786407766990291,False,True,2.074,False,0.2641025641025641,False,-0.8322942469138681,-0.14349900808859795,28.7,28.7,Monitor
Bingo Mad Angles,ITC,Snacks,63,2025-06-25,2025-07-02,4.0,14.9,0.21,none,Mumbai,False,No,False,Mumbai_60,West,False,7.9,13.12068291276261,4.228187919463087,False,True,2.074,False,0.2365079365079365,False,-1.7793170872373896,-0.19992326822892018,48.1,48.1,Monitor
Multigrain Cookies,Sunfeast,Bakery,60,2025-06-25,2025-06-30,2.0,10.4,0.58,monitor,Kanpur,False,No,False,Kanpur_149,Unassigned ,No supported,11.7,12.350157391087208,5.769230769230769,True,True,2.074,True,0.17333333333333334,False,1.9501573910872079,0.15355570008560693,49.6,49.6,Monitor
Kurkure Masala,PepsiCo,Snacks,59,2025-06-20,2025-06-23,0.5,12.2,1.0,donate,Chennai,True,Yes,False,Chennai_112,Unassigned ,No supported,12.3,14.19509229993054,4.836065573770492,True,True,2.074,True,0.20677966101694914,True,1.9950922999305405,0.15000693984440153,46.8,46.8,Discount
Kurkure Masala,PepsiCo,Snacks,224,2025-06-24,2025-07-06,8.0,3.6,1.0,donate,Bangalore,True,Yes,False,Bangalore_93,Unassigned ,No supported,9.5,3.5162482759440548,62.22222222222222,False,True,2.074,False,0.016071428571428573,True,-0.08375172405594533,-0.007976354671994793,220.4,220.4,Donate
Banana 6pcs,Local Farmer,Produce,154,2025-06-14,2025-06-21,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_61,West,False,11.4,4.544372787099518,27.5,False,True,2.074,False,0.03636363636363636,True,-1.0556272129004816,-0.08513122684681303,148.4,148.4,Discount
Bingo Mad Angles,ITC,Snacks,26,2025-06-15,2025-06-24,0.5,13.7,0.76,discount,Kanpur,False,No,False,Kanpur_150,Unassigned ,No supported,9.2,12.278950528763666,1.8978102189781023,False,True,2.074,False,0.5269230769230769,False,-1.4210494712363335,-0.13931857561140526,12.3,12.3,Discount
Brown Bun Pack,Harvest Gold,Bakery,42,2025-06-14,2025-06-17,0.5,24.3,0.69,monitor,Kanpur,False,Yes,False,Kanpur_151,Unassigned ,No supported,8.5,25.873977840680386,1.728395061728395,True,True,2.074,True,0.5785714285714286,False,1.573977840680385,0.16568187796635633,17.7,17.7,Discount
White Bread,Harvest Gold,Bakery,261,2025-06-25,2025-07-04,6.0,20.0,0.43,none,Bangalore,False,No,False,Bangalore_94,Unassigned ,No supported,9.6,17.11238072743419,13.05,False,True,2.074,False,0.07662835249042145,False,-2.8876192725658107,-0.2724169125062086,241.0,241.0,Monitor
Lays Chips 100g,PepsiCo,Snacks,165,2025-06-21,2025-06-24,0.5,13.4,1.0,donate,Chennai,True,Yes,False,Chennai_113,Unassigned ,No supported,5.2,13.123216451250705,12.313432835820896,False,True,2.074,False,0.08121212121212121,True,-0.2767835487492949,-0.0446425078627895,151.6,151.6,Discount
Banana 6pcs,Local Farmer,Produce,154,2025-06-14,2025-06-21,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_62,West,False,2.1,6.1205044204542505,27.5,True,True,2.074,True,0.03636363636363636,True,0.5205044204542508,0.16790465175943575,148.4,148.4,Discount
Mother Dairy Butter 100g,Mother Dairy,Dairy,220,2025-06-19,2025-06-23,0.5,13.7,1.0,donate,Kanpur,False,No,True,Kanpur_152,Unassigned ,No supported,11.9,15.8338594152068,16.058394160583944,True,True,2.074,True,0.06227272727272727,False,2.1338594152068016,0.16541545854316292,206.3,206.3,Discount
Spinach Bunch,Local Farmer,Produce,253,2025-06-12,2025-06-15,0.5,12.6,1.0,donate,Kanpur,True,Yes,True,Kanpur_153,Unassigned ,No supported,12.1,10.952986208941685,20.07936507936508,False,True,2.074,False,0.04980237154150197,True,-1.6470137910583151,-0.1257262435922378,240.4,240.4,Discount
Brown Bun Pack,Harvest Gold,Bakery,222,2025-06-18,2025-06-22,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_63,West,False,5.4,24.689916482143747,9.487179487179487,True,True,2.074,True,0.1054054054054054,True,1.2899164821437488,0.20154945033496074,198.6,198.6,Discount
Brown Bun Pack,Harvest Gold,Bakery,222,2025-06-18,2025-06-22,0.5,23.4,1.0,donate,Mumbai,True,No,False,Mumbai_64,West,False,11.0,20.563842855249465,9.487179487179487,False,True,2.074,False,0.1054054054054054,True,-2.8361571447505334,-0.2363464287292111,198.6,198.6,Discount
Spinach Bunch,Local Farmer,Produce,115,2025-06-16,2025-06-23,0.5,22.4,1.0,donate,Kanpur,True,Yes,True,Kanpur_154,Unassigned ,No supported,11.4,22.075199756659227,5.133928571428572,False,True,2.074,False,0.19478260869565217,True,-0.3248002433407713,-0.026193568011352523,92.6,92.6,Discount
Mutton Mince 250g,Godrej,Meat,265,2025-06-15,2025-06-19,0.5,1.7,1.0,donate,Delhi,True,Yes,True,Delhi_122,North,True,3.4,1.5738278458766606,155.88235294117646,False,True,2.074,False,0.006415094339622641,True,-0.12617215412333938,-0.02867548957348622,263.3,263.3,Discount
Kurkure Masala,PepsiCo,Snacks,148,2025-06-12,2025-06-19,0.5,0.6,1.0,donate,Delhi,True,No,False,Delhi_123,North,True,2.7,0.6127549131149951,246.66666666666669,True,True,2.074,True,0.004054054054054054,True,0.012754913114995103,0.0034472738148635415,147.4,147.4,Discount
Chicken Breast 500g,Godrej,Meat,100,2025-06-26,2025-07-05,7.0,2.8,1.0,donate,Kanpur,True,Yes,True,Kanpur_155,Unassigned ,No supported,2.3,2.5785351939844605,35.714285714285715,False,True,2.074,False,0.027999999999999997,True,-0.2214648060155393,-0.06711054727743616,97.2,97.2,Donate
Spinach Bunch,Local Farmer,Produce,268,2025-06-16,2025-06-24,0.5,4.9,1.0,donate,Delhi,False,Yes,True,Delhi_124,North,True,2.2,5.591706986163033,54.69387755102041,True,True,2.074,True,0.01828358208955224,False,0.6917069861630329,0.2161584331759478,263.1,263.1,Discount
White Bread,Harvest Gold,Bakery,261,2025-06-25,2025-07-04,6.0,20.0,0.43,none,Bangalore,False,No,False,Bangalore_95,Unassigned ,No supported,10.3,19.966088229015963,13.05,False,True,2.074,False,0.07662835249042145,False,-0.033911770984037304,-0.003001041680003301,241.0,241.0,Monitor
Brown Bun Pack,Harvest Gold,Bakery,39,2025-06-19,2025-06-30,2.0,10.3,0.38,none,Chennai,False,No,False,Chennai_114,Unassigned ,No supported,11.2,11.677863075180996,3.786407766990291,True,True,2.074,True,0.2641025641025641,False,1.3778630751809953,0.11293959632631109,28.7,28.7,Monitor
Kurkure Masala,PepsiCo,Snacks,283,2025-06-12,2025-06-15,0.5,12.9,1.0,donate,Chennai,True,No,False,Chennai_115,Unassigned ,No supported,4.7,15.351088945468328,21.93798449612403,True,True,2.074,True,0.04558303886925795,True,2.451088945468328,0.4300156044681277,270.1,270.1,Discount
Chicken Breast 500g,Godrej,Meat,260,2025-06-25,2025-07-05,7.0,13.0,0.57,monitor,Delhi,False,Yes,True,Delhi_125,North,True,3.6,15.507438675638465,20.0,True,True,2.074,True,0.05,False,2.507438675638465,0.5450953642692316,247.0,247.0,Monitor
Banana 6pcs,Local Farmer,Produce,154,2025-06-14,2025-06-21,0.5,5.6,1.0,donate,Mumbai,True,Yes,True,Mumbai_65,West,False,7.2,6.117340392336169,27.5,True,True,2.074,True,0.03636363636363636,True,0.5173403923361697,0.06309029174831338,148.4,148.4,Discount
Chicken Breast 500g,Godrej,Meat,100,2025-06-26,2025-07-05,7.0,2.8,1.0,donate,Kanpur,True,Yes,True,Kanpur_156,Unassigned ,No supported,2.7,3.0962504230591077,35.714285714285715,True,True,2.074,True,0.027999999999999997,True,0.29625042305910787,0.08006768190786699,97.2,97.2,Donate
Fish Fillet 300g,FreshCatch,Meat,206,2025-06-18,2025-06-29,1.0,17.1,1.0,donate,Bangalore,True,No,True,Bangalore_96,Unassigned ,No supported,6.7,18.546091400437884,12.046783625730994,True,True,2.074,True,0.08300970873786409,True,1.4460914004378829,0.18780407797894583,188.9,188.9,Discount
Chicken Breast 500g,Godrej,Meat,263,2025-06-19,2025-06-24,0.5,14.3,1.0,donate,Delhi,True,Yes,True,Delhi_126,North,True,2.6,12.22282720625095,18.39160839160839,False,True,2.074,False,0.05437262357414449,True,-2.0771727937490514,-0.5769924427080698,248.7,248.7,Discount
